---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0x5a14800d6872abaa2ce9cc220a4a4af74a35d4d8,61,12710.28,208.3652,9,13,21,18,14,8,277,2023-08-04 05:30:02.000 UTC
0xf3964bab6b8e9d9181a97f6cf70f1d7e0dfcc18a,61,12723.99,208.59,9,13,21,19,14,8,277,2023-08-04 05:31:14.000 UTC
0x883fa1796b415c5bca4b1ff7ce64c95acaa15c26,61,12705.53,208.2874,9,13,21,19,14,8,277,2023-08-04 05:33:11.000 UTC
0xb14e0ae5f3ec51e32a10783ddd8952f33199a7ad,61,12719.04,208.5089,9,13,21,19,14,8,277,2023-08-04 05:34:14.000 UTC
0x2352200200f78b5a2eb91d50a098416ae1282afc,60,12701.15,211.6858,9,13,21,18,14,8,277,2023-08-04 05:35:23.000 UTC
0xe54029b1e0540bcb570e93b1f21c417495482201,61,12703.28,208.2505,9,13,21,18,14,8,277,2023-08-04 05:36:56.000 UTC
0x0a5db98b0b60ed232d19e41b47339614a64f4144,64,10265.49,160.3983,6,16,10,22,14,10,281,2023-07-31 08:02:28.000 UTC
0x3c89ede43b9874b26ec3f505c959413dbaaadb86,63,10414.02,165.3019,6,18,12,23,14,10,281,2023-07-31 08:02:42.000 UTC
0x232275109a16dca16ba0fdc7c8882b7397e6aac6,63,10349.78,164.2822,6,17,12,23,14,10,281,2023-07-31 08:03:57.000 UTC
0x1f0dca7a9d839dcede51556d9e4c74e355a64063,62,10234.75,165.0766,6,16,12,24,14,10,281,2023-07-31 08:04:38.000 UTC
0xc7df8ca4ac2474e1d558be8d3f8395f195269bac,62,10360.29,167.1015,6,15,12,24,14,10,281,2023-07-31 08:05:23.000 UTC
0x2c143885de96d236adb6a82d66f1526d9eebf11e,60,10246.62,170.777,6,16,11,28,14,10,281,2023-07-31 08:07:04.000 UTC
0x0f6eae410f75202fcd226ea4b95fd7a7bf7233d7,62,10201.57,164.5415,6,15,12,24,14,10,281,2023-07-31 08:07:21.000 UTC
0x8c3131ff282a515983b6582863b7ac27ddf292d4,61,10463.76,171.537,6,16,10,24,14,10,281,2023-07-31 08:09:06.000 UTC
0x591ee4dc1f86540b4cb4faba0ad72307c6acd2f0,60,10231.4,170.5233,6,16,12,24,14,10,281,2023-07-31 08:10:57.000 UTC
0xc116fafcb6df9ad506e2d022169c69b8547720c8,64,10337.87,161.5292,6,17,12,23,14,10,281,2023-07-31 08:11:09.000 UTC
0xdce0062c509662150136f1f5ead9f7df3a0c7706,64,10367.37,161.9902,6,15,11,23,14,10,281,2023-07-31 08:12:49.000 UTC
0x22248f4f1bfbca1405254ffceb1bd162ddc73d4f,63,10373.65,164.6611,6,16,12,22,14,10,281,2023-07-31 08:20:14.000 UTC
0x7dd9d39fe3d1d333689bd522a3fb12a55c1af134,63,10162.72,161.313,6,17,12,25,14,10,281,2023-07-31 08:55:01.000 UTC
0x7b2ab2b5c60068e47bb63f636f5e1f2824cb99e4,62,10175.75,164.125,6,17,13,23,14,10,281,2023-07-31 09:14:13.000 UTC
0x6abb1d3c7fef65eec9e9e7e84d268ed2bab76b25,63,10123.49,160.6903,6,17,12,26,14,10,281,2023-07-31 09:34:35.000 UTC
0xee59563b866a60b5ed16dee0700638974c1678ed,63,10118.04,160.6038,6,16,12,27,14,10,281,2023-07-31 09:35:56.000 UTC
0x9fcd4f5a240a78e191df721147f073aef7e27401,62,10162.7,163.9145,6,15,10,25,14,10,281,2023-07-31 09:39:50.000 UTC
0xe58c9256f4e2589ce96e09e1e7bf0174f99883cb,63,10156.43,161.2132,6,17,12,25,14,10,281,2023-07-31 10:19:59.000 UTC
0xe32b42d14b93432ed6a76d8d36acd6ca9689e772,62,10642.94,171.6603,6,21,14,18,14,10,281,2023-07-31 10:54:38.000 UTC
0xa3190ac3ca0c274cdc88ff6f0c84a78b13f18af6,63,12061.28,191.4489,6,27,21,17,15,10,281,2023-07-30 21:22:15.000 UTC
0x6833a767d563f090676dcee2e2f150a57645e3b7,62,16631.4,268.2484,6,16,13,24,15,10,281,2023-07-31 07:54:35.000 UTC
0xfcd8a49784bcf0bb07e702827615ffbfca851277,63,26354.76,418.3295,6,15,13,23,15,10,281,2023-07-31 07:58:55.000 UTC
0xbe4b09fd18995733559c1f67026657d3661860f4,63,10282.55,163.2151,6,15,11,23,15,10,281,2023-07-31 08:02:55.000 UTC
0x60e245f60c192da87b486fbd37ee3cb5a60506e8,63,10350.03,164.2862,6,16,12,25,15,10,281,2023-07-31 08:05:49.000 UTC
0xa4ae3c4c7628c1d75cf10bb05879b8cf2bf07813,62,10356.36,167.0381,6,15,12,25,15,10,281,2023-07-31 08:06:39.000 UTC
